filter,time,value
5 seconds,2024-01-01 04:58:00,-4.039
5 seconds,2024-01-01 04:58:05,2.886
5 seconds,2024-01-01 04:58:10,4.416
5 seconds,2024-01-01 04:58:15,-5.766
5 seconds,2024-01-01 04:58:20,7.424
5 seconds,2024-01-01 04:58:25,1.738
5 seconds,2024-01-01 04:58:30,-4.256
5 seconds,2024-01-01 04:58:35,-3.679
5 seconds,2024-01-01 04:58:40,1.762
5 seconds,2024-01-01 04:58:45,0.382
5 seconds,2024-01-01 04:58:50,-2.717
5 seconds,2024-01-01 04:58:55,-2.341
5 seconds,2024-01-01 04:59:00,8.199
5 seconds,2024-01-01 04:59:05,-4.216
5 seconds,2024-01-01 04:59:10,-11.466
5 seconds,2024-01-01 04:59:15,13.74
5 seconds,2024-01-01 04:59:20,1.086
5 seconds,2024-01-01 04:59:25,0.59
5 seconds,2024-01-01 04:59:30,-2.876
5 seconds,2024-01-01 04:59:35,8.117
5 seconds,2024-01-01 04:59:40,-2.976
5 seconds,2024-01-01 04:59:45,4.849
5 seconds,2024-01-01 04:59:50,-1.5
5 seconds,2024-01-01 04:59:55,-3.021
5 seconds,2024-01-01 05:00:00,-3.101
5 seconds,2024-01-01 05:00:05,-1.69
5 seconds,2024-01-01 05:00:10,-15.452
5 seconds,2024-01-01 05:00:15,22.819
5 seconds,2024-01-01 05:00:20,13.385
5 seconds,2024-01-01 05:00:25,4.348
5 seconds,2024-01-01 05:00:30,-1.035
5 seconds,2024-01-01 05:00:35,-3.275
5 seconds,2024-01-01 05:00:40,-0.568
5 seconds,2024-01-01 05:00:45,-8.188
5 seconds,2024-01-01 05:00:50,1.804
5 seconds,2024-01-01 05:00:55,1.204
5 seconds,2024-01-01 05:01:00,-2.321
5 seconds,2024-01-01 05:01:05,1.393
5 seconds,2024-01-01 05:01:10,-1.634
5 seconds,2024-01-01 05:01:15,0.456
5 seconds,2024-01-01 05:01:20,-0.912
5 seconds,2024-01-01 05:01:25,0.03
5 seconds,2024-01-01 05:01:30,-3.304
5 seconds,2024-01-01 05:01:35,-0.909
5 seconds,2024-01-01 05:01:40,1.009
5 seconds,2024-01-01 05:01:45,-1.451
5 seconds,2024-01-01 05:01:50,-5.113
5 seconds,2024-01-01 05:01:55,0.446
5 seconds,2024-01-01 05:02:00,5.164
5 seconds,2024-01-01 05:02:05,-1.359
5 seconds,2024-01-01 05:02:10,-7.079
5 seconds,2024-01-01 05:02:15,-0.495
5 seconds,2024-01-01 05:02:20,6.19
5 seconds,2024-01-01 05:02:25,-5.351
5 seconds,2024-01-01 05:02:30,-2.625
5 seconds,2024-01-01 05:02:35,5.207
5 seconds,2024-01-01 05:02:40,3.901
5 seconds,2024-01-01 05:02:45,4.387
5 seconds,2024-01-01 05:02:50,3.89
5 seconds,2024-01-01 05:02:55,-8.436
5 seconds,2024-01-01 05:03:00,-4.52
5 seconds,2024-01-01 05:03:05,3.822
5 seconds,2024-01-01 05:03:10,-1.325
5 seconds,2024-01-01 05:03:15,1.306
5 seconds,2024-01-01 05:03:20,4.927
5 seconds,2024-01-01 05:03:25,-0.134
5 seconds,2024-01-01 05:03:30,0.069
5 seconds,2024-01-01 05:03:35,-0.059
5 seconds,2024-01-01 05:03:40,-4.36
5 seconds,2024-01-01 05:03:45,0.707
5 seconds,2024-01-01 05:03:50,2.885
5 seconds,2024-01-01 05:03:55,-0.397
5 seconds,2024-01-01 05:04:00,2.927
5 seconds,2024-01-01 05:04:05,-2.776
5 seconds,2024-01-01 05:04:10,-0.527
5 seconds,2024-01-01 05:04:15,0.364
5 seconds,2024-01-01 05:04:20,1.279
5 seconds,2024-01-01 05:04:25,-0.893
5 seconds,2024-01-01 05:04:30,-0.098
5 seconds,2024-01-01 05:04:35,-0.035
5 seconds,2024-01-01 05:04:40,8.022
5 seconds,2024-01-01 05:04:45,-2.762
5 seconds,2024-01-01 05:04:50,3.718
5 seconds,2024-01-01 05:04:55,0.405
5 seconds,2024-01-01 05:05:00,1.117
5 seconds,2024-01-01 05:05:05,-4.295
5 seconds,2024-01-01 05:05:10,3.153
5 seconds,2024-01-01 05:05:15,-1.164
5 seconds,2024-01-01 05:05:20,-4.273
5 seconds,2024-01-01 05:05:25,0.974
5 seconds,2024-01-01 05:05:30,-1.403
5 seconds,2024-01-01 05:05:35,-1.423
5 seconds,2024-01-01 05:05:40,-3.536
5 seconds,2024-01-01 05:05:45,3.667
5 seconds,2024-01-01 05:05:50,-6.006
5 seconds,2024-01-01 05:05:55,-8.273
5 seconds,2024-01-01 05:06:00,9.472
5 seconds,2024-01-01 05:06:05,7.962
5 seconds,2024-01-01 05:06:10,-1.01
5 seconds,2024-01-01 05:06:15,-2.467
5 seconds,2024-01-01 05:06:20,3.059
5 seconds,2024-01-01 05:06:25,-0.595
5 seconds,2024-01-01 05:06:30,4.187
5 seconds,2024-01-01 05:06:35,-1.466
5 seconds,2024-01-01 05:06:40,-3.602
5 seconds,2024-01-01 05:06:45,1.575
5 seconds,2024-01-01 05:06:50,-2.846
5 seconds,2024-01-01 05:06:55,6.862
5 seconds,2024-01-01 05:07:00,1.193
5 seconds,2024-01-01 05:07:05,-14.064
5 seconds,2024-01-01 05:07:10,3.824
5 seconds,2024-01-01 05:07:15,5.635
5 seconds,2024-01-01 05:07:20,4.918
5 seconds,2024-01-01 05:07:25,-4.05
5 seconds,2024-01-01 05:07:30,-3.871
5 seconds,2024-01-01 05:07:35,-1.504
5 seconds,2024-01-01 05:07:40,0.863
5 seconds,2024-01-01 05:07:45,-1.01
5 seconds,2024-01-01 05:07:50,-3.258
5 seconds,2024-01-01 05:07:55,3.201
5 seconds,2024-01-01 05:08:00,-6.514
5 seconds,2024-01-01 05:08:05,8.574
5 seconds,2024-01-01 05:08:10,1.842
5 seconds,2024-01-01 05:08:15,-1.111
5 seconds,2024-01-01 05:08:20,0.789
5 seconds,2024-01-01 05:08:25,-1.925
5 seconds,2024-01-01 05:08:30,3.315
5 seconds,2024-01-01 05:08:35,0.263
5 seconds,2024-01-01 05:08:40,-6.194
5 seconds,2024-01-01 05:08:45,8.55
5 seconds,2024-01-01 05:08:50,-4.18
5 seconds,2024-01-01 05:08:55,2.209
5 seconds,2024-01-01 05:09:00,-0.146
5 seconds,2024-01-01 05:09:05,2.285
5 seconds,2024-01-01 05:09:10,4.758
5 seconds,2024-01-01 05:09:15,-0.995
5 seconds,2024-01-01 05:09:20,-1.728
5 seconds,2024-01-01 05:09:25,-2.342
5 seconds,2024-01-01 05:09:30,-3.931
5 seconds,2024-01-01 05:09:35,3.805
5 seconds,2024-01-01 05:09:40,6.6
5 seconds,2024-01-01 05:09:45,-3.676
5 seconds,2024-01-01 05:09:50,-4.865
5 seconds,2024-01-01 05:09:55,9.529
5 seconds,2024-01-01 05:10:00,-5.637
5 seconds,2024-01-01 05:10:05,0.849
5 seconds,2024-01-01 05:10:10,9.735
5 seconds,2024-01-01 05:10:15,-7.975
5 seconds,2024-01-01 05:10:20,-17.895
5 seconds,2024-01-01 05:10:25,4.33
5 seconds,2024-01-01 05:10:30,-282.67
5 seconds,2024-01-01 05:10:35,349.038
5 seconds,2024-01-01 05:10:40,37.459
5 seconds,2024-01-01 05:10:45,5.516
5 seconds,2024-01-01 05:10:50,-15.746
5 seconds,2024-01-01 05:10:55,-18.229
5 seconds,2024-01-01 05:11:00,-10.813
5 seconds,2024-01-01 05:11:05,-10.222
5 seconds,2024-01-01 05:11:10,-7.715
5 seconds,2024-01-01 05:11:15,-6.168
5 seconds,2024-01-01 05:11:20,-2.675
5 seconds,2024-01-01 05:11:25,0.98
5 seconds,2024-01-01 05:11:30,5.006
5 seconds,2024-01-01 05:11:35,-3.716
5 seconds,2024-01-01 05:11:40,-3.486
5 seconds,2024-01-01 05:11:45,-0.46
5 seconds,2024-01-01 05:11:50,-5.276
5 seconds,2024-01-01 05:11:55,2.447
5 seconds,2024-01-01 05:12:00,0.312
5 seconds,2024-01-01 05:12:05,-2.161
5 seconds,2024-01-01 05:12:10,-3.177
5 seconds,2024-01-01 05:12:15,0.279
5 seconds,2024-01-01 05:12:20,9.523
5 seconds,2024-01-01 05:12:25,-6.993
5 seconds,2024-01-01 05:12:30,3.371
5 seconds,2024-01-01 05:12:35,-1.867
5 seconds,2024-01-01 05:12:40,-3.898
5 seconds,2024-01-01 05:12:45,-1.457
5 seconds,2024-01-01 05:12:50,3.261
5 seconds,2024-01-01 05:12:55,3.535
5 seconds,2024-01-01 05:13:00,2.17
5 seconds,2024-01-01 05:13:05,-3.129
5 seconds,2024-01-01 05:13:10,2.866
5 seconds,2024-01-01 05:13:15,-2.356
5 seconds,2024-01-01 05:13:20,1.852
5 seconds,2024-01-01 05:13:25,3.592
5 seconds,2024-01-01 05:13:30,0.166
5 seconds,2024-01-01 05:13:35,-1.545
5 seconds,2024-01-01 05:13:40,-0.929
5 seconds,2024-01-01 05:13:45,-0.817
5 seconds,2024-01-01 05:13:50,0.409
5 seconds,2024-01-01 05:13:55,-0.996
5 seconds,2024-01-01 05:14:00,-6.587
5 seconds,2024-01-01 05:14:05,1.47
5 seconds,2024-01-01 05:14:10,-7.519
5 seconds,2024-01-01 05:14:15,4.427
5 seconds,2024-01-01 05:14:20,0.621
5 seconds,2024-01-01 05:14:25,0.545
5 seconds,2024-01-01 05:14:30,-1.165
5 seconds,2024-01-01 05:14:35,1.226
5 seconds,2024-01-01 05:14:40,-0.519
5 seconds,2024-01-01 05:14:45,-1.788
5 seconds,2024-01-01 05:14:50,-1.172
5 seconds,2024-01-01 05:14:55,2.227
5 seconds,2024-01-01 05:15:00,-3.034
5 seconds,2024-01-01 05:15:05,-2.46
5 seconds,2024-01-01 05:15:10,-0.942
5 seconds,2024-01-01 05:15:15,2.089
5 seconds,2024-01-01 05:15:20,1.854
5 seconds,2024-01-01 05:15:25,1.254
5 seconds,2024-01-01 05:15:30,-4.038
5 seconds,2024-01-01 05:15:35,1.755
5 seconds,2024-01-01 05:15:40,-5.884
5 seconds,2024-01-01 05:15:45,13.262
5 seconds,2024-01-01 05:15:50,-7.713
5 seconds,2024-01-01 05:15:55,1.632
5 seconds,2024-01-01 05:16:00,5.691
5 seconds,2024-01-01 05:16:05,-3.989
5 seconds,2024-01-01 05:16:10,-2.15
5 seconds,2024-01-01 05:16:15,-5.881
5 seconds,2024-01-01 05:16:20,1.635
5 seconds,2024-01-01 05:16:25,4.11
5 seconds,2024-01-01 05:16:30,-3.091
5 seconds,2024-01-01 05:16:35,-2.871
5 seconds,2024-01-01 05:16:40,3.098
5 seconds,2024-01-01 05:16:45,-19.521
5 seconds,2024-01-01 05:16:50,-2.612
5 seconds,2024-01-01 05:16:55,10.437
5 seconds,2024-01-01 05:17:00,2.419
5 seconds,2024-01-01 05:17:05,3.86
5 seconds,2024-01-01 05:17:10,11.804
5 seconds,2024-01-01 05:17:15,5.453
5 seconds,2024-01-01 05:17:20,3.051
5 seconds,2024-01-01 05:17:25,4.112
5 seconds,2024-01-01 05:17:30,-23.856
5 seconds,2024-01-01 05:17:35,7.389
5 seconds,2024-01-01 05:17:40,0.276
5 seconds,2024-01-01 05:17:45,3.293
5 seconds,2024-01-01 05:17:50,0.241
5 seconds,2024-01-01 05:17:55,-0.382
5 seconds,2024-01-01 05:18:00,0.916
5 seconds,2024-01-01 05:18:05,3.269
5 seconds,2024-01-01 05:18:10,4.791
5 seconds,2024-01-01 05:18:15,-6.215
5 seconds,2024-01-01 05:18:20,2.293
5 seconds,2024-01-01 05:18:25,-0.696
5 seconds,2024-01-01 05:18:30,0.951
5 seconds,2024-01-01 05:18:35,-3.657
5 seconds,2024-01-01 05:18:40,8.825
5 seconds,2024-01-01 05:18:45,0.484
5 seconds,2024-01-01 05:18:50,-2.775
5 seconds,2024-01-01 05:18:55,-1.638
5 seconds,2024-01-01 05:19:00,-0.3
5 seconds,2024-01-01 05:19:05,-1.346
5 seconds,2024-01-01 05:19:10,1.43
5 seconds,2024-01-01 05:19:15,3.249
5 seconds,2024-01-01 05:19:20,0.286
5 seconds,2024-01-01 05:19:25,-6.985
5 seconds,2024-01-01 05:19:30,-0.182
5 seconds,2024-01-01 05:19:35,0.362
5 seconds,2024-01-01 05:19:40,-2.653
5 seconds,2024-01-01 05:19:45,-1.371
5 seconds,2024-01-01 05:19:50,2.848
5 seconds,2024-01-01 05:19:55,5.714
5 seconds,2024-01-01 05:20:00,1.055
5 seconds,2024-01-01 05:20:05,-5.151
5 seconds,2024-01-01 05:20:10,3.96
5 seconds,2024-01-01 05:20:15,-2.16
5 seconds,2024-01-01 05:20:20,-3.675
5 seconds,2024-01-01 05:20:25,3.468
5 seconds,2024-01-01 05:20:30,7.526
5 seconds,2024-01-01 05:20:35,0.995
5 seconds,2024-01-01 05:20:40,4.567
5 seconds,2024-01-01 05:20:45,-4.124
5 seconds,2024-01-01 05:20:50,-1.642
5 seconds,2024-01-01 05:20:55,7.102
5 seconds,2024-01-01 05:21:00,-16.46
5 seconds,2024-01-01 05:21:05,-3.135
5 seconds,2024-01-01 05:21:10,-1.219
5 seconds,2024-01-01 05:21:15,6.688
5 seconds,2024-01-01 05:21:20,1.683
5 seconds,2024-01-01 05:21:25,-1.961
5 seconds,2024-01-01 05:21:30,-1.857
5 seconds,2024-01-01 05:21:35,-5.092
5 seconds,2024-01-01 05:21:40,3.825
5 seconds,2024-01-01 05:21:45,3.608
5 seconds,2024-01-01 05:21:50,4.255
5 seconds,2024-01-01 05:21:55,-3.136
5 seconds,2024-01-01 05:22:00,3.703
5 seconds,2024-01-01 05:22:05,7.105
5 seconds,2024-01-01 05:22:10,-0.956
5 seconds,2024-01-01 05:22:15,-1.609
5 seconds,2024-01-01 05:22:20,-3.193
5 seconds,2024-01-01 05:22:25,1.641
5 seconds,2024-01-01 05:22:30,0.818
5 seconds,2024-01-01 05:22:35,-1.055
5 seconds,2024-01-01 05:22:40,-5.766
5 seconds,2024-01-01 05:22:45,-3.305
5 seconds,2024-01-01 05:22:50,-3.981
5 seconds,2024-01-01 05:22:55,2.907
5 seconds,2024-01-01 05:23:00,8.1
5 seconds,2024-01-01 05:23:05,-1.34
5 seconds,2024-01-01 05:23:10,0.493
5 seconds,2024-01-01 05:23:15,-1.062
5 seconds,2024-01-01 05:23:20,6.314
5 seconds,2024-01-01 05:23:25,-11.929
5 seconds,2024-01-01 05:23:30,6.417
5 seconds,2024-01-01 05:23:35,0.855
5 seconds,2024-01-01 05:23:40,-0.202
5 seconds,2024-01-01 05:23:45,1.214
5 seconds,2024-01-01 05:23:50,0.683
5 seconds,2024-01-01 05:23:55,-2.802
5 seconds,2024-01-01 05:24:00,-0.586
5 seconds,2024-01-01 05:24:05,2.383
5 seconds,2024-01-01 05:24:10,2.067
5 seconds,2024-01-01 05:24:15,-4.841
5 seconds,2024-01-01 05:24:20,3.298
5 seconds,2024-01-01 05:24:25,-0.007
5 seconds,2024-01-01 05:24:30,0.108
5 seconds,2024-01-01 05:24:35,3.039
5 seconds,2024-01-01 05:24:40,-1.026
5 seconds,2024-01-01 05:24:45,1.252
5 seconds,2024-01-01 05:24:50,-3.76
5 seconds,2024-01-01 05:24:55,-0.165
5 seconds,2024-01-01 05:25:00,-2.754
5 seconds,2024-01-01 05:25:05,3.581
5 seconds,2024-01-01 05:25:10,4.801
5 seconds,2024-01-01 05:25:15,-0.517
5 seconds,2024-01-01 05:25:20,-1.963
5 seconds,2024-01-01 05:25:25,-6.296
5 seconds,2024-01-01 05:25:30,5.731
5 seconds,2024-01-01 05:25:35,2.714
5 seconds,2024-01-01 05:25:40,0.168
5 seconds,2024-01-01 05:25:45,0.729
5 seconds,2024-01-01 05:25:50,-0.191
5 seconds,2024-01-01 05:25:55,1.295
5 seconds,2024-01-01 05:26:00,-4.408
5 seconds,2024-01-01 05:26:05,2.88
5 seconds,2024-01-01 05:26:10,0.244
5 seconds,2024-01-01 05:26:15,4.411
5 seconds,2024-01-01 05:26:20,2.959
5 seconds,2024-01-01 05:26:25,-5.042
5 seconds,2024-01-01 05:26:30,1.043
5 seconds,2024-01-01 05:26:35,-4.4
5 seconds,2024-01-01 05:26:40,1.018
5 seconds,2024-01-01 05:26:45,-0.471
5 seconds,2024-01-01 05:26:50,0.464
5 seconds,2024-01-01 05:26:55,3.087
5 seconds,2024-01-01 05:27:00,3.526
5 seconds,2024-01-01 05:27:05,-0.769
5 seconds,2024-01-01 05:27:10,-4.863
5 seconds,2024-01-01 05:27:15,0.815
5 seconds,2024-01-01 05:27:20,2.505
5 seconds,2024-01-01 05:27:25,-1.093
5 seconds,2024-01-01 05:27:30,0.204
5 seconds,2024-01-01 05:27:35,-1.384
5 seconds,2024-01-01 05:27:40,-2.249
5 seconds,2024-01-01 05:27:45,-16.844
5 seconds,2024-01-01 05:27:50,9.941
5 seconds,2024-01-01 05:27:55,2.331
5 seconds,2024-01-01 05:28:00,7.173
5 seconds,2024-01-01 05:28:05,3.736
5 seconds,2024-01-01 05:28:10,-6.319
5 seconds,2024-01-01 05:28:15,-5.729
5 seconds,2024-01-01 05:28:20,2.162
5 seconds,2024-01-01 05:28:25,5.193
5 seconds,2024-01-01 05:28:30,5.286
5 seconds,2024-01-01 05:28:35,-0.21
5 seconds,2024-01-01 05:28:40,-1.37
5 seconds,2024-01-01 05:28:45,1.474
5 seconds,2024-01-01 05:28:50,-3.623
5 seconds,2024-01-01 05:28:55,1.604
5 seconds,2024-01-01 05:29:00,1.936
5 seconds,2024-01-01 05:29:05,-2.327
5 seconds,2024-01-01 05:29:10,-1.241
5 seconds,2024-01-01 05:29:15,1.753
5 seconds,2024-01-01 05:29:20,0.576
5 seconds,2024-01-01 05:29:25,5.932
5 seconds,2024-01-01 05:29:30,-3.329
5 seconds,2024-01-01 05:29:35,-0.387
5 seconds,2024-01-01 05:29:40,1.324
5 seconds,2024-01-01 05:29:45,-2.519
5 seconds,2024-01-01 05:29:50,-8.224
5 seconds,2024-01-01 05:29:55,-3.018
5 seconds,2024-01-01 05:30:00,16.338
5 seconds,2024-01-01 05:30:05,-4.856
5 seconds,2024-01-01 05:30:10,-4.396
5 seconds,2024-01-01 05:30:15,-2.091
5 seconds,2024-01-01 05:30:20,2.518
5 seconds,2024-01-01 05:30:25,0.462
5 seconds,2024-01-01 05:30:30,-4.718
5 seconds,2024-01-01 05:30:35,4.925
5 seconds,2024-01-01 05:30:40,0.108
5 seconds,2024-01-01 05:30:45,2.79
5 seconds,2024-01-01 05:30:50,0.938
5 seconds,2024-01-01 05:30:55,-7.004
5 seconds,2024-01-01 05:31:00,6.826
5 seconds,2024-01-01 05:31:05,0.406
5 seconds,2024-01-01 05:31:10,0.387
5 seconds,2024-01-01 05:31:15,-2.794
5 seconds,2024-01-01 05:31:20,5.09
5 seconds,2024-01-01 05:31:25,5.046
5 seconds,2024-01-01 05:31:30,2.619
5 seconds,2024-01-01 05:31:35,-4.935
5 seconds,2024-01-01 05:31:40,-1.827
5 seconds,2024-01-01 05:31:45,-2.089
5 seconds,2024-01-01 05:31:50,-2.129
5 seconds,2024-01-01 05:31:55,2.388
5 seconds,2024-01-01 05:32:00,0.305
5 seconds,2024-01-01 05:32:05,-1.721
5 seconds,2024-01-01 05:32:10,4.953
5 seconds,2024-01-01 05:32:15,-3.919
5 seconds,2024-01-01 05:32:20,-9.114
5 seconds,2024-01-01 05:32:25,0.015
5 seconds,2024-01-01 05:32:30,2.064
5 seconds,2024-01-01 05:32:35,5.462
5 seconds,2024-01-01 05:32:40,4.514
5 seconds,2024-01-01 05:32:45,2.208
5 seconds,2024-01-01 05:32:50,1.826
5 seconds,2024-01-01 05:32:55,2.69
5 seconds,2024-01-01 05:33:00,-0.407
5 seconds,2024-01-01 05:33:05,-0.565
5 seconds,2024-01-01 05:33:10,-2.447
5 seconds,2024-01-01 05:33:15,5.759
5 seconds,2024-01-01 05:33:20,0.397
5 seconds,2024-01-01 05:33:25,-1.125
5 seconds,2024-01-01 05:33:30,-6.074
5 seconds,2024-01-01 05:33:35,3.362
5 seconds,2024-01-01 05:33:40,-4.084
5 seconds,2024-01-01 05:33:45,1.108
5 seconds,2024-01-01 05:33:50,4.51
5 seconds,2024-01-01 05:33:55,-5.917
5 seconds,2024-01-01 05:34:00,3.901
5 seconds,2024-01-01 05:34:05,-1.956
5 seconds,2024-01-01 05:34:10,2.003
5 seconds,2024-01-01 05:34:15,-1.287
5 seconds,2024-01-01 05:34:20,2.402
5 seconds,2024-01-01 05:34:25,0.231
5 seconds,2024-01-01 05:34:30,1.415
5 seconds,2024-01-01 05:34:35,-2.09
5 seconds,2024-01-01 05:34:40,4.015
5 seconds,2024-01-01 05:34:45,-6.081
5 seconds,2024-01-01 05:34:50,6.294
5 seconds,2024-01-01 05:34:55,-2.138
5 seconds,2024-01-01 05:35:00,-2.785
5 seconds,2024-01-01 05:35:05,4.241
5 seconds,2024-01-01 05:35:10,1.15
5 seconds,2024-01-01 05:35:15,-3.654
5 seconds,2024-01-01 05:35:20,0.846
5 seconds,2024-01-01 05:35:25,-5.847
5 seconds,2024-01-01 05:35:30,2.749
5 seconds,2024-01-01 05:35:35,-3.584
5 seconds,2024-01-01 05:35:40,-1.647
5 seconds,2024-01-01 05:35:45,1.965
5 seconds,2024-01-01 05:35:50,-2.234
5 seconds,2024-01-01 05:35:55,0.211
5 seconds,2024-01-01 05:36:00,1.0
5 seconds,2024-01-01 05:36:05,8.932
5 seconds,2024-01-01 05:36:10,1.658
5 seconds,2024-01-01 05:36:15,-2.205
5 seconds,2024-01-01 05:36:20,-1.146
5 seconds,2024-01-01 05:36:25,-2.711
5 seconds,2024-01-01 05:36:30,6.956
5 seconds,2024-01-01 05:36:35,0.765
5 seconds,2024-01-01 05:36:40,-0.114
5 seconds,2024-01-01 05:36:45,-3.159
5 seconds,2024-01-01 05:36:50,2.287
5 seconds,2024-01-01 05:36:55,2.248
5 seconds,2024-01-01 05:37:00,0.058
5 seconds,2024-01-01 05:37:05,0.134
5 seconds,2024-01-01 05:37:10,-2.281
5 seconds,2024-01-01 05:37:15,0.988
5 seconds,2024-01-01 05:37:20,-8.724
5 seconds,2024-01-01 05:37:25,2.817
5 seconds,2024-01-01 05:37:30,2.866
5 seconds,2024-01-01 05:37:35,-3.518
5 seconds,2024-01-01 05:37:40,-3.606
5 seconds,2024-01-01 05:37:45,3.588
5 seconds,2024-01-01 05:37:50,3.081
5 seconds,2024-01-01 05:37:55,2.826
5 seconds,2024-01-01 05:38:00,-0.846
5 seconds,2024-01-01 05:38:05,5.971
5 seconds,2024-01-01 05:38:10,0.331
5 seconds,2024-01-01 05:38:15,-2.083
5 seconds,2024-01-01 05:38:20,1.638
5 seconds,2024-01-01 05:38:25,-3.385
5 seconds,2024-01-01 05:38:30,-3.054
5 seconds,2024-01-01 05:38:35,4.499
5 seconds,2024-01-01 05:38:40,0.07
5 seconds,2024-01-01 05:38:45,-5.037
5 seconds,2024-01-01 05:38:50,-4.904
5 seconds,2024-01-01 05:38:55,4.553
5 seconds,2024-01-01 05:39:00,4.314
5 seconds,2024-01-01 05:39:05,1.629
5 seconds,2024-01-01 05:39:10,-6.686
5 seconds,2024-01-01 05:39:15,1.563
5 seconds,2024-01-01 05:39:20,4.964
5 seconds,2024-01-01 05:39:25,-2.047
5 seconds,2024-01-01 05:39:30,-0.668
5 seconds,2024-01-01 05:39:35,-7.594
5 seconds,2024-01-01 05:39:40,6.009
5 seconds,2024-01-01 05:39:45,3.103
5 seconds,2024-01-01 05:39:50,1.748
5 seconds,2024-01-01 05:39:55,-0.877
5 seconds,2024-01-01 05:40:00,-0.546
5 seconds,2024-01-01 05:40:05,-3.388
5 seconds,2024-01-01 05:40:10,1.533
5 seconds,2024-01-01 05:40:15,10.285
5 seconds,2024-01-01 05:40:20,0.464
5 seconds,2024-01-01 05:40:25,-1.668
5 seconds,2024-01-01 05:40:30,1.35
5 seconds,2024-01-01 05:40:35,-1.147
5 seconds,2024-01-01 05:40:40,-5.729
5 seconds,2024-01-01 05:40:45,0.482
5 seconds,2024-01-01 05:40:50,1.429
5 seconds,2024-01-01 05:40:55,2.64
5 seconds,2024-01-01 05:41:00,-2.745
5 seconds,2024-01-01 05:41:05,-4.092
5 seconds,2024-01-01 05:41:10,-1.28
5 seconds,2024-01-01 05:41:15,0.352
5 seconds,2024-01-01 05:41:20,-3.594
5 seconds,2024-01-01 05:41:25,1.113
5 seconds,2024-01-01 05:41:30,1.573
5 seconds,2024-01-01 05:41:35,2.55
5 seconds,2024-01-01 05:41:40,2.918
5 seconds,2024-01-01 05:41:45,4.709
5 seconds,2024-01-01 05:41:50,-6.335
5 seconds,2024-01-01 05:41:55,6.562
5 seconds,2024-01-01 05:42:00,1.463
5 seconds,2024-01-01 05:42:05,-2.711
5 seconds,2024-01-01 05:42:10,1.593
5 seconds,2024-01-01 05:42:15,-2.787
5 seconds,2024-01-01 05:42:20,0.7
5 seconds,2024-01-01 05:42:25,-0.068
5 seconds,2024-01-01 05:42:30,-4.268
5 seconds,2024-01-01 05:42:35,-1.774
5 seconds,2024-01-01 05:42:40,2.656
5 seconds,2024-01-01 05:42:45,-0.397
5 seconds,2024-01-01 05:42:50,-1.935
5 seconds,2024-01-01 05:42:55,2.582
5 seconds,2024-01-01 05:43:00,5.277
5 seconds,2024-01-01 05:43:05,-1.887
5 seconds,2024-01-01 05:43:10,-3.217
5 seconds,2024-01-01 05:43:15,0.534
5 seconds,2024-01-01 05:43:20,1.838
5 seconds,2024-01-01 05:43:25,7.568
5 seconds,2024-01-01 05:43:30,2.3
5 seconds,2024-01-01 05:43:35,-3.909
5 seconds,2024-01-01 05:43:40,1.545
5 seconds,2024-01-01 05:43:45,-1.061
5 seconds,2024-01-01 05:43:50,-2.134
5 seconds,2024-01-01 05:43:55,3.46
5 seconds,2024-01-01 05:44:00,0.357
5 seconds,2024-01-01 05:44:05,0.69
5 seconds,2024-01-01 05:44:10,-1.965
5 seconds,2024-01-01 05:44:15,1.995
5 seconds,2024-01-01 05:44:20,3.646
5 seconds,2024-01-01 05:44:25,-2.999
5 seconds,2024-01-01 05:44:30,-0.972
5 seconds,2024-01-01 05:44:35,-1.063
5 seconds,2024-01-01 05:44:40,-0.379
5 seconds,2024-01-01 05:44:45,-3.478
5 seconds,2024-01-01 05:44:50,-3.511
5 seconds,2024-01-01 05:44:55,-4.837
5 seconds,2024-01-01 05:45:00,1.32
5 seconds,2024-01-01 05:45:05,1.612
5 seconds,2024-01-01 05:45:10,7.316
5 seconds,2024-01-01 05:45:15,0.668
5 seconds,2024-01-01 05:45:20,-7.111
5 seconds,2024-01-01 05:45:25,4.307
5 seconds,2024-01-01 05:45:30,0.774
5 seconds,2024-01-01 05:45:35,7.989
5 seconds,2024-01-01 05:45:40,-2.249
5 seconds,2024-01-01 05:45:45,-0.912
5 seconds,2024-01-01 05:45:50,-0.774
5 seconds,2024-01-01 05:45:55,-1.134
5 seconds,2024-01-01 05:46:00,-0.156
5 seconds,2024-01-01 05:46:05,0.98
5 seconds,2024-01-01 05:46:10,0.455
5 seconds,2024-01-01 05:46:15,-0.454
5 seconds,2024-01-01 05:46:20,-0.788
5 seconds,2024-01-01 05:46:25,-2.024
5 seconds,2024-01-01 05:46:30,-1.237
5 seconds,2024-01-01 05:46:35,-2.303
5 seconds,2024-01-01 05:46:40,1.34
5 seconds,2024-01-01 05:46:45,1.013
5 seconds,2024-01-01 05:46:50,-3.792
5 seconds,2024-01-01 05:46:55,8.619
5 seconds,2024-01-01 05:47:00,3.533
5 seconds,2024-01-01 05:47:05,5.846
5 seconds,2024-01-01 05:47:10,1.731
5 seconds,2024-01-01 05:47:15,-7.544
5 seconds,2024-01-01 05:47:20,4.86
5 seconds,2024-01-01 05:47:25,-5.151
5 seconds,2024-01-01 05:47:30,1.433
